source,file,strategy,coin,pair,n_trades,roi_pct,win_rate_pct,max_dd_pct,sharpe,sortino,profit_factor,timerange,score
freqtrade_zip,backtest-result-2026-06-02_16-36-17.zip,BtcRegimeShieldStrategy,DOGE,DOGE/USDT,2,-23.34,0.0,0.23336397053,-0.7841250287940074,-0.7841250287940074,0.0,2025-01-01 00:00:00~2026-01-01 00:00:00,-31.647978229000074
freqtrade_zip,backtest-result-2026-06-02_16-36-21.zip,BtcRegimeShieldStrategy,DOGE,DOGE/USDT,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 00:00:00~2026-06-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-36-24.zip,BtcRegimeShieldStrategy,DOGE,DOGE/USDT,5,1679.18,40.0,0.7511555767073572,0.024609441787383113,0.04398976442998937,1.312662178620601,2021-01-01 00:00:00~2022-01-01 00:00:00,1677.9237832644592
freqtrade_zip,backtest-result-2026-06-02_16-36-28.zip,BtcRegimeShieldStrategy,DOGE,DOGE/USDT,1,-31.98,0.0,0.3197670564,-100.0,-100.0,0.0,2022-01-01 00:00:00~2023-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-36-31.zip,BtcRegimeShieldStrategy,DOGE,DOGE/USDT,4,-17.24,25.0,0.333731960325,-0.07558640334063155,-0.43457177187369145,0.48339974258052804,2023-01-01 00:00:00~2024-01-01 00:00:00,-18.663327954056314
freqtrade_zip,backtest-result-2026-06-02_16-36-35.zip,BtcRegimeShieldStrategy,DOGE,DOGE/USDT,3,98.13,66.66666666666666,0.23239975774801033,0.09658134170974397,-100.0,4.2998530693869395,2024-01-01 00:00:00~2025-01-01 00:00:00,98.6310139016014
freqtrade_zip,backtest-result-2026-06-02_16-36-39.zip,BtcRegimeShieldStrategy,DOGE,DOGE/USDT,2,-18.89,0.0,0.18885189472499997,-0.17544530507789025,-0.17544530507789025,0.0,2025-01-01 00:00:00~2026-01-01 00:00:00,-21.022156840228902
freqtrade_zip,backtest-result-2026-06-02_16-36-42.zip,BtcRegimeShieldStrategy,DOGE,DOGE/USDT,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 00:00:00~2026-06-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-36-46.zip,BtcRegimeShieldStrategy,DOGE,DOGE/USDT,4,2044.87,50.0,0.1967228396821766,0.12166048484943773,6.33570752044112,4.892918944215773,2021-01-01 00:00:00~2022-01-01 00:00:00,2045.69315916913
freqtrade_zip,backtest-result-2026-06-02_16-36-49.zip,BtcRegimeShieldStrategy,DOGE,DOGE/USDT,1,-20.8,0.0,0.207956930018,-100.0,-100.0,0.0,2022-01-01 00:00:00~2023-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-36-53.zip,BtcRegimeShieldStrategy,DOGE,DOGE/USDT,4,-10.87,25.0,0.23882779282499997,-0.06211461433888836,-0.40354802665819195,0.5447363443053248,2023-01-01 00:00:00~2024-01-01 00:00:00,-11.968801729038884
freqtrade_zip,backtest-result-2026-06-02_16-36-57.zip,BtcRegimeShieldStrategy,DOGE,DOGE/USDT,3,63.58,66.66666666666666,0.19123546530769897,0.0926929275843507,-100.0,3.703990736866529,2024-01-01 00:00:00~2025-01-01 00:00:00,64.1244583452281
freqtrade_zip,backtest-result-2026-06-02_16-37-00.zip,BtcRegimeShieldStrategy,DOGE,DOGE/USDT,2,-14.32,0.0,0.14319666402099993,-0.17195153585798043,-0.17195153585798043,0.0,2025-01-01 00:00:00~2026-01-01 00:00:00,-16.325908686621805
freqtrade_zip,backtest-result-2026-06-02_16-37-03.zip,BtcRegimeShieldStrategy,DOGE,DOGE/USDT,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 00:00:00~2026-06-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-37-10.zip,BtcDcaHoldStrategy,DOGE,DOGE/USDT,2,918.71,50.0,0.07473977158199832,0.08878070085473193,-100.0,12.16451632602267,2021-01-01 00:00:00~2022-01-01 00:00:00,919.4483274653833
freqtrade_zip,backtest-result-2026-06-02_16-37-16.zip,BtcDcaHoldStrategy,DOGE,DOGE/USDT,1,-49.93,0.0,0.49927555301000004,-100.0,-100.0,0.0,2022-01-01 00:00:00~2023-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-37-20.zip,BtcDcaHoldStrategy,DOGE,DOGE/USDT,1,11.63,100.0,0.0,-100.0,-100.0,0.0,2023-01-01 00:00:00~2024-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-37-26.zip,BtcDcaHoldStrategy,DOGE,DOGE/USDT,1,203.81,100.0,0.0,-100.0,-100.0,0.0,2024-01-01 00:00:00~2025-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-37-31.zip,BtcDcaHoldStrategy,DOGE,DOGE/USDT,1,-49.25,0.0,0.492463264747,-100.0,-100.0,0.0,2025-01-01 00:00:00~2026-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-37-35.zip,BtcDcaHoldStrategy,DOGE,DOGE/USDT,1,-4.02,0.0,0.04018619552599994,-100.0,-100.0,0.0,2026-01-01 00:00:00~2026-06-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-37-41.zip,BtcDcaHoldStrategy,DOGE,DOGE/USDT,2,863.5,50.0,0.12488389298590649,0.07939905435597452,-100.0,7.280147248829153,2021-01-01 00:00:00~2022-01-01 00:00:00,864.0442227575879
freqtrade_zip,backtest-result-2026-06-02_16-37-46.zip,BtcDcaHoldStrategy,DOGE,DOGE/USDT,1,-53.97,0.0,0.5397109042,-100.0,-100.0,0.0,2022-01-01 00:00:00~2023-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-37-50.zip,BtcDcaHoldStrategy,DOGE,DOGE/USDT,1,9.16,100.0,0.0,-100.0,-100.0,0.0,2023-01-01 00:00:00~2024-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-37-55.zip,BtcDcaHoldStrategy,DOGE,DOGE/USDT,1,205.83,100.0,0.0,-100.0,-100.0,0.0,2024-01-01 00:00:00~2025-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-38-00.zip,BtcDcaHoldStrategy,DOGE,DOGE/USDT,1,-58.73,0.0,0.587338933404,-100.0,-100.0,0.0,2025-01-01 00:00:00~2026-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-38-04.zip,BtcDcaHoldStrategy,DOGE,DOGE/USDT,1,-14.0,0.0,0.13999539791900006,-100.0,-100.0,0.0,2026-01-01 00:00:00~2026-06-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-38-07.zip,BtcMetaAdaptiveStrategy,DOGE,DOGE/USDT,4,31.72,75.0,0.04712006678606298,0.16858930812436454,-100.0,5.870016687627062,2021-01-01 00:00:00~2022-01-01 00:00:00,33.31165294767152
freqtrade_zip,backtest-result-2026-06-02_16-38-10.zip,BtcMetaAdaptiveStrategy,DOGE,DOGE/USDT,0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-01 00:00:00~2023-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-38-14.zip,BtcMetaAdaptiveStrategy,DOGE,DOGE/USDT,2,-2.64,50.0,0.02699443254300004,-0.10023770228785904,-100.0,0.02170128959246856,2023-01-01 00:00:00~2024-01-01 00:00:00,-3.696365887964591
freqtrade_zip,backtest-result-2026-06-02_16-38-17.zip,BtcMetaAdaptiveStrategy,DOGE,DOGE/USDT,5,-9.62,20.0,0.14123166585235467,-0.13572438731608805,-0.484753610117755,0.352619494052533,2024-01-01 00:00:00~2025-01-01 00:00:00,-11.25970720486559
freqtrade_zip,backtest-result-2026-06-02_16-38-21.zip,BtcMetaAdaptiveStrategy,DOGE,DOGE/USDT,3,-14.37,0.0,0.1436539822840001,-0.23700407724699202,-0.23700407724699202,0.0,2025-01-01 00:00:00~2026-01-01 00:00:00,-17.02734873703792
freqtrade_zip,backtest-result-2026-06-02_16-38-24.zip,BtcMetaAdaptiveStrategy,DOGE,DOGE/USDT,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 00:00:00~2026-06-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-38-27.zip,BtcMetaAdaptiveStrategy,DOGE,DOGE/USDT,5,42.73,80.0,0.10533402271923052,0.1615004031963394,-100.0,3.5428170713851777,2021-01-01 00:00:00~2022-01-01 00:00:00,44.13433598652493
freqtrade_zip,backtest-result-2026-06-02_16-38-31.zip,BtcMetaAdaptiveStrategy,DOGE,DOGE/USDT,0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-01 00:00:00~2023-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-38-34.zip,BtcMetaAdaptiveStrategy,DOGE,DOGE/USDT,3,-12.13,33.33333333333333,0.12129724800399999,-0.18578305829138927,-0.3083000856807074,0.013359794997129632,2023-01-01 00:00:00~2024-01-01 00:00:00,-14.230425078921893
freqtrade_zip,backtest-result-2026-06-02_16-38-38.zip,BtcMetaAdaptiveStrategy,DOGE,DOGE/USDT,5,10.65,40.0,0.1617990235419187,0.03590227082343498,0.1366383891192469,1.3779484199046346,2024-01-01 00:00:00~2025-01-01 00:00:00,10.685424661150513
freqtrade_zip,backtest-result-2026-06-02_16-38-42.zip,BtcMetaAdaptiveStrategy,DOGE,DOGE/USDT,3,-18.02,0.0,0.18024444186199998,-0.32144128121441795,-0.32144128121441795,0.0,2025-01-01 00:00:00~2026-01-01 00:00:00,-21.594901695868177
freqtrade_zip,backtest-result-2026-06-02_16-38-45.zip,BtcMetaAdaptiveStrategy,DOGE,DOGE/USDT,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 00:00:00~2026-06-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-38-49.zip,BtcMetaAdaptiveStrategy,DOGE,DOGE/USDT,5,177.76,80.0,0.15916961537700003,0.13394571931112892,-100.0,4.3807619752549725,2021-01-01 00:00:00~2022-01-01 00:00:00,178.78111796235729
freqtrade_zip,backtest-result-2026-06-02_16-38-52.zip,BtcMetaAdaptiveStrategy,DOGE,DOGE/USDT,0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-01 00:00:00~2023-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-38-56.zip,BtcMetaAdaptiveStrategy,DOGE,DOGE/USDT,2,4.09,50.0,0.14469787158199998,0.01295311937531513,-100.0,1.282413261661849,2023-01-01 00:00:00~2024-01-01 00:00:00,3.9301354505891513
freqtrade_zip,backtest-result-2026-06-02_16-38-59.zip,BtcMetaAdaptiveStrategy,DOGE,DOGE/USDT,5,133.43,40.0,0.17871059551042737,0.12261760365360298,2.1858627195025675,5.371271400464165,2024-01-01 00:00:00~2025-01-01 00:00:00,134.2987548455152
freqtrade_zip,backtest-result-2026-06-02_16-39-03.zip,BtcMetaAdaptiveStrategy,DOGE,DOGE/USDT,3,-34.86,0.0,0.3486276877710001,-0.36458743553546713,-0.36458743553546713,0.0,2025-01-01 00:00:00~2026-01-01 00:00:00,-39.20312973089667
freqtrade_zip,backtest-result-2026-06-02_16-39-06.zip,BtcMetaAdaptiveStrategy,DOGE,DOGE/USDT,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 00:00:00~2026-06-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-39-10.zip,BtcMetaAdaptiveStrategy,DOGE,DOGE/USDT,2,11.12,100.0,0.0,1.411515053785783,-100.0,0.0,2021-01-01 00:00:00~2022-01-01 00:00:00,25.235150537857827
freqtrade_zip,backtest-result-2026-06-02_16-39-13.zip,BtcMetaAdaptiveStrategy,DOGE,DOGE/USDT,0,0.0,0.0,0.0,0.0,0.0,0.0,2022-01-01 00:00:00~2023-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-39-16.zip,BtcMetaAdaptiveStrategy,DOGE,DOGE/USDT,2,-4.99,0.0,0.04985242052699996,-0.3848673979164558,-0.3848673979164558,0.0,2023-01-01 00:00:00~2024-01-01 00:00:00,-8.938378820218558
freqtrade_zip,backtest-result-2026-06-02_16-39-20.zip,BtcMetaAdaptiveStrategy,DOGE,DOGE/USDT,2,-6.75,0.0,0.06753225873200008,-0.8595010194806134,-0.8595010194806134,0.0,2024-01-01 00:00:00~2025-01-01 00:00:00,-15.480074712270135
freqtrade_zip,backtest-result-2026-06-02_16-39-23.zip,BtcMetaAdaptiveStrategy,DOGE,DOGE/USDT,1,-8.15,0.0,0.08154309912499993,-100.0,-100.0,0.0,2025-01-01 00:00:00~2026-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-39-26.zip,BtcMetaAdaptiveStrategy,DOGE,DOGE/USDT,0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-01 00:00:00~2026-06-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-39-34.zip,BtcRebalanceStrategy,ADA,ADA/USDT,1,227.99,100.0,0.0,-100.0,-100.0,0.0,2021-01-01 00:00:00~2022-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-39-44.zip,BtcRebalanceStrategy,ADA,ADA/USDT,1,-53.32,0.0,0.533244753866,-100.0,-100.0,0.0,2022-01-01 00:00:00~2023-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-39-52.zip,BtcRebalanceStrategy,ADA,ADA/USDT,1,61.94,100.0,0.0,-100.0,-100.0,0.0,2023-01-01 00:00:00~2024-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-40-00.zip,BtcRebalanceStrategy,ADA,ADA/USDT,1,25.66,100.0,0.0,-100.0,-100.0,0.0,2024-01-01 00:00:00~2025-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-40-08.zip,BtcRebalanceStrategy,ADA,ADA/USDT,1,-30.87,0.0,0.3086991150649999,-100.0,-100.0,0.0,2025-01-01 00:00:00~2026-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-40-12.zip,BtcRebalanceStrategy,ADA,ADA/USDT,1,-16.89,0.0,0.16887692884200006,-100.0,-100.0,0.0,2026-01-01 00:00:00~2026-06-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-40-21.zip,BtcRebalanceStrategy,ADA,ADA/USDT,1,416.5,100.0,0.0,-100.0,-100.0,0.0,2021-01-01 00:00:00~2022-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-40-28.zip,BtcRebalanceStrategy,ADA,ADA/USDT,1,-70.52,0.0,0.7051645330690001,-100.0,-100.0,0.0,2022-01-01 00:00:00~2023-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-40-35.zip,BtcRebalanceStrategy,ADA,ADA/USDT,1,98.55,100.0,0.0,-100.0,-100.0,0.0,2023-01-01 00:00:00~2024-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-40-43.zip,BtcRebalanceStrategy,ADA,ADA/USDT,1,33.31,100.0,0.0,-100.0,-100.0,0.0,2024-01-01 00:00:00~2025-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-40-50.zip,BtcRebalanceStrategy,ADA,ADA/USDT,1,-48.42,0.0,0.484215201854,-100.0,-100.0,0.0,2025-01-01 00:00:00~2026-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-40-55.zip,BtcRebalanceStrategy,ADA,ADA/USDT,1,-25.52,0.0,0.255228773022,-100.0,-100.0,0.0,2026-01-01 00:00:00~2026-06-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-41-04.zip,BtcRebalanceStrategy,ADA,ADA/USDT,1,236.88,100.0,0.0,-100.0,-100.0,0.0,2021-01-01 00:00:00~2022-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-41-11.zip,BtcRebalanceStrategy,ADA,ADA/USDT,1,-53.96,0.0,0.5396035708900001,-100.0,-100.0,0.0,2022-01-01 00:00:00~2023-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-41-19.zip,BtcRebalanceStrategy,ADA,ADA/USDT,1,63.42,100.0,0.0,-100.0,-100.0,0.0,2023-01-01 00:00:00~2024-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-41-26.zip,BtcRebalanceStrategy,ADA,ADA/USDT,1,25.34,100.0,0.0,-100.0,-100.0,0.0,2024-01-01 00:00:00~2025-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-41-34.zip,BtcRebalanceStrategy,ADA,ADA/USDT,1,-30.72,0.0,0.30723656015300005,-100.0,-100.0,0.0,2025-01-01 00:00:00~2026-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-41-38.zip,BtcRebalanceStrategy,ADA,ADA/USDT,1,-15.02,0.0,0.15018321143400007,-100.0,-100.0,0.0,2026-01-01 00:00:00~2026-06-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-41-46.zip,BtcDynamicRebalanceStrategy,ADA,ADA/USDT,1,419.31,100.0,0.0,-100.0,-100.0,0.0,2021-01-01 00:00:00~2022-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-41-53.zip,BtcDynamicRebalanceStrategy,ADA,ADA/USDT,1,-70.1,0.0,0.7009848439340001,-100.0,-100.0,0.0,2022-01-01 00:00:00~2023-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-41-59.zip,BtcDynamicRebalanceStrategy,ADA,ADA/USDT,1,101.93,100.0,0.0,-100.0,-100.0,0.0,2023-01-01 00:00:00~2024-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-42-06.zip,BtcDynamicRebalanceStrategy,ADA,ADA/USDT,1,34.72,100.0,0.0,-100.0,-100.0,0.0,2024-01-01 00:00:00~2025-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-42-12.zip,BtcDynamicRebalanceStrategy,ADA,ADA/USDT,1,-46.93,0.0,0.469288740253,-100.0,-100.0,0.0,2025-01-01 00:00:00~2026-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-42-16.zip,BtcDynamicRebalanceStrategy,ADA,ADA/USDT,1,-25.34,0.0,0.2533520565549999,-100.0,-100.0,0.0,2026-01-01 00:00:00~2026-06-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-42-23.zip,BtcDynamicRebalanceStrategy,ADA,ADA/USDT,1,418.02,100.0,0.0,-100.0,-100.0,0.0,2021-01-01 00:00:00~2022-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-42-29.zip,BtcDynamicRebalanceStrategy,ADA,ADA/USDT,1,-70.78,0.0,0.707774940262,-100.0,-100.0,0.0,2022-01-01 00:00:00~2023-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-42-35.zip,BtcDynamicRebalanceStrategy,ADA,ADA/USDT,1,95.97,100.0,0.0,-100.0,-100.0,0.0,2023-01-01 00:00:00~2024-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-42-40.zip,BtcDynamicRebalanceStrategy,ADA,ADA/USDT,1,38.99,100.0,0.0,-100.0,-100.0,0.0,2024-01-01 00:00:00~2025-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-42-46.zip,BtcDynamicRebalanceStrategy,ADA,ADA/USDT,1,-47.85,0.0,0.478451576026,-100.0,-100.0,0.0,2025-01-01 00:00:00~2026-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-42-50.zip,BtcDynamicRebalanceStrategy,ADA,ADA/USDT,1,-25.37,0.0,0.25365576361900005,-100.0,-100.0,0.0,2026-01-01 00:00:00~2026-06-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-42-56.zip,BtcDynamicRebalanceStrategy,ADA,ADA/USDT,1,419.07,100.0,0.0,-100.0,-100.0,0.0,2021-01-01 00:00:00~2022-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-43-02.zip,BtcDynamicRebalanceStrategy,ADA,ADA/USDT,1,-70.75,0.0,0.7074716651990001,-100.0,-100.0,0.0,2022-01-01 00:00:00~2023-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-43-07.zip,BtcDynamicRebalanceStrategy,ADA,ADA/USDT,1,95.42,100.0,0.0,-100.0,-100.0,0.0,2023-01-01 00:00:00~2024-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-43-12.zip,BtcDynamicRebalanceStrategy,ADA,ADA/USDT,1,35.33,100.0,0.0,-100.0,-100.0,0.0,2024-01-01 00:00:00~2025-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-43-16.zip,BtcDynamicRebalanceStrategy,ADA,ADA/USDT,1,-52.23,0.0,0.522284647777,-100.0,-100.0,0.0,2025-01-01 00:00:00~2026-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-43-19.zip,BtcDynamicRebalanceStrategy,ADA,ADA/USDT,1,-25.79,0.0,0.257863140191,-100.0,-100.0,0.0,2026-01-01 00:00:00~2026-06-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-43-28.zip,BtcDynamicRebalanceStrategy,ADA,ADA/USDT,1,451.89,100.0,0.0,-100.0,-100.0,0.0,2021-01-01 00:00:00~2022-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-43-36.zip,BtcDynamicRebalanceStrategy,ADA,ADA/USDT,1,-53.28,0.0,0.5327663848690003,-100.0,-100.0,0.0,2022-01-01 00:00:00~2023-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-43-45.zip,BtcDynamicRebalanceStrategy,ADA,ADA/USDT,1,64.72,100.0,0.0,-100.0,-100.0,0.0,2023-01-01 00:00:00~2024-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-43-53.zip,BtcDynamicRebalanceStrategy,ADA,ADA/USDT,1,38.36,100.0,0.0,-100.0,-100.0,0.0,2024-01-01 00:00:00~2025-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-44-01.zip,BtcDynamicRebalanceStrategy,ADA,ADA/USDT,1,-50.79,0.0,0.5078503493430002,-100.0,-100.0,0.0,2025-01-01 00:00:00~2026-01-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-44-05.zip,BtcDynamicRebalanceStrategy,ADA,ADA/USDT,1,-16.81,0.0,0.16808799972699998,-100.0,-100.0,0.0,2026-01-01 00:00:00~2026-06-01 00:00:00,-999.0
freqtrade_zip,backtest-result-2026-06-02_16-44-09.zip,Btc3LayerStrategy,ADA,ADA/USDT,34,136.76,97.05882352941177,0.39168079867970135,0.2608645477799726,-100.0,1.8971089485110282,2021-01-01 00:00:00~2022-01-01 00:00:00,138.58528388044033
freqtrade_zip,backtest-result-2026-06-02_16-44-13.zip,Btc3LayerStrategy,ADA,ADA/USDT,2,-57.61,50.0,0.5933064506133129,-0.091305766255642,-100.0,0.0682635882678336,2022-01-01 00:00:00~2023-01-01 00:00:00,-59.70967056378304
freqtrade_zip,backtest-result-2026-06-02_16-44-16.zip,Btc3LayerStrategy,ADA,ADA/USDT,15,63.97,93.33333333333333,0.0786923257086984,0.6745880239785931,-100.0,5.567485578929862,2023-01-01 00:00:00~2024-01-01 00:00:00,70.55849558836853
freqtrade_zip,backtest-result-2026-06-02_16-44-20.zip,Btc3LayerStrategy,ADA,ADA/USDT,12,25.09,91.66666666666666,0.20476159768552038,0.12637540624289148,-100.0,1.7788672455054158,2024-01-01 00:00:00~2025-01-01 00:00:00,25.944230867057875
freqtrade_zip,backtest-result-2026-06-02_16-44-23.zip,Btc3LayerStrategy,ADA,ADA/USDT,4,-42.84,75.0,0.4948146921403715,-0.08576834192634457,-100.0,0.23489902396894793,2025-01-01 00:00:00~2026-01-01 00:00:00,-44.68731280354419
freqtrade_zip,backtest-result-2026-06-02_16-44-27.zip,Btc3LayerStrategy,ADA,ADA/USDT,3,-25.01,66.66666666666666,0.30928317945812017,-0.17727488490830698,-100.0,0.2552122042856459,2026-01-01 00:00:00~2026-06-01 00:00:00,-27.40131520799931
freqtrade_zip,backtest-result-2026-06-02_16-44-31.zip,Btc3LayerStrategy,ADA,ADA/USDT,26,230.69,96.15384615384616,0.39168409409252075,0.26755553916296204,-100.0,2.083424956782573,2021-01-01 00:00:00~2022-01-01 00:00:00,232.58218720344456
freqtrade_zip,backtest-result-2026-06-02_16-44-34.zip,Btc3LayerStrategy,ADA,ADA/USDT,2,-56.48,50.0,0.5933106329915746,-0.08386630725859875,-100.0,0.1104129234324755,2022-01-01 00:00:00~2023-01-01 00:00:00,-58.50528433856913
freqtrade_zip,backtest-result-2026-06-02_16-44-38.zip,Btc3LayerStrategy,ADA,ADA/USDT,9,58.4,88.88888888888889,0.07869254990979443,0.4246320872337602,-100.0,5.316292135585897,2023-01-01 00:00:00~2024-01-01 00:00:00,62.488935772518005
freqtrade_zip,backtest-result-2026-06-02_16-44-42.zip,Btc3LayerStrategy,ADA,ADA/USDT,9,36.71,88.88888888888889,0.20476271964285347,0.13736628453766442,-100.0,2.04282822290867,2024-01-01 00:00:00~2025-01-01 00:00:00,37.674137406090935
freqtrade_zip,backtest-result-2026-06-02_16-44-45.zip,Btc3LayerStrategy,ADA,ADA/USDT,2,-45.06,50.0,0.48655565315474697,-0.07983898004774698,-100.0,0.1346482634839008,2025-01-01 00:00:00~2026-01-01 00:00:00,-46.831501106786966
freqtrade_zip,backtest-result-2026-06-02_16-44-49.zip,Btc3LayerStrategy,ADA,ADA/USDT,3,-20.73,66.66666666666666,0.30769796132853433,-0.13093741005076173,-100.0,0.411694060170609,2026-01-01 00:00:00~2026-06-01 00:00:00,-22.654770023164687
freqtrade_zip,backtest-result-2026-06-02_16-44-53.zip,Btc3LayerStrategy,ADA,ADA/USDT,63,120.92,98.4126984126984,0.3916807517231351,0.3444687937912197,-100.0,1.8500885749527871,2021-01-01 00:00:00~2022-01-01 00:00:00,123.58132643446592
freqtrade_zip,backtest-result-2026-06-02_16-44-56.zip,Btc3LayerStrategy,ADA,ADA/USDT,2,-58.48,50.0,0.5933147104812403,-0.09769755094968334,-100.0,0.03452491815657333,2022-01-01 00:00:00~2023-01-01 00:00:00,-60.64360493045931
freqtrade_zip,backtest-result-2026-06-02_16-45-00.zip,Btc3LayerStrategy,ADA,ADA/USDT,23,45.59,95.65217391304348,0.07869248760468286,0.7716144038918968,-100.0,4.666170298489414,2023-01-01 00:00:00~2024-01-01 00:00:00,53.148759063709605
freqtrade_zip,backtest-result-2026-06-02_16-45-03.zip,Btc3LayerStrategy,ADA,ADA/USDT,21,18.36,95.23809523809523,0.2194232501429677,0.125439088823627,-100.0,1.5518949155483652,2024-01-01 00:00:00~2025-01-01 00:00:00,19.175544387950332
freqtrade_zip,backtest-result-2026-06-02_16-45-07.zip,Btc3LayerStrategy,ADA,ADA/USDT,18,-22.8,94.44444444444444,0.45794584998104637,-0.07692728812490816,-100.0,0.6504253539366802,2025-01-01 00:00:00~2026-01-01 00:00:00,-24.485164581211173
