pair,stake_amount,max_stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,exit_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,enter_tag,leverage,is_short,open_timestamp,close_timestamp,funding_fees,weekday,strategy,mode,pair_tag,run_folder,coin,open_year,open_month,open_dow,close_dow,duration_days,is_win,dur_bucket
BTC/USDT,8228.029711,8228.029711,0.22093,2023-11-28 00:00:00+00:00,2023-12-06 00:00:00+00:00,37242.7,44073.82,0.001,0.001,11520,0.1810572385889502,1491.23408284,triple:lost_consensus,372.43,-0.99,372.43,-0.99,36868.41,44488.0,False,triple:tr_strict,1.0,False,1701129600000,1701820800000,0.0,2,BtcTripleRegimeStrategy,TR_STRICT,BTC/USDT,20260602_215116__BtcTripleRegimeStrategy__TR_STRICT__BTC_USDT,BTC,2023,11,Tuesday,Wednesday,8,True,8-30d
BTC/USDT,8499.876987,8499.876987,0.16307,2024-02-17 00:00:00+00:00,2024-02-29 00:00:00+00:00,52124.1,62432.11,0.001,0.001,17280,0.1953658771951806,1662.24650954,triple:lost_consensus,521.25,-0.99,521.25,-0.99,50521.0,64000.0,False,triple:tr_strict,1.0,False,1708128000000,1709164800000,0.0,3,BtcTripleRegimeStrategy,TR_STRICT,BTC/USDT,20260602_215119__BtcTripleRegimeStrategy__TR_STRICT__BTC_USDT,BTC,2024,2,Saturday,Thursday,12,True,8-30d
BTC/USDT,9912.7749398,9912.7749398,0.10342,2024-12-04 00:00:00+00:00,2024-12-06 00:00:00+00:00,95849.69,96945.63,0.001,0.001,2880,0.0094130970857072,93.40322281,triple:lost_consensus,958.5,-0.99,958.5,-0.99,90500.0,104088.0,False,triple:tr_strict,1.0,False,1733270400000,1733443200000,0.0,4,BtcTripleRegimeStrategy,TR_STRICT,BTC/USDT,20260602_215119__BtcTripleRegimeStrategy__TR_STRICT__BTC_USDT,BTC,2024,12,Wednesday,Friday,2,True,0-7d
BTC/USDT,8499.1374594,8499.1374594,0.09017,2025-04-30 00:00:00+00:00,2025-05-31 00:00:00+00:00,94256.82,103985.47,0.001,0.001,44640,0.1010100576612818,859.35686321,triple:lost_consensus,942.57,-0.99,942.57,-0.99,92910.0,111980.0,False,triple:tr_strict,1.0,False,1745971200000,1748649600000,0.0,5,BtcTripleRegimeStrategy,TR_STRICT,BTC/USDT,20260602_215123__BtcTripleRegimeStrategy__TR_STRICT__BTC_USDT,BTC,2025,4,Wednesday,Saturday,31,True,31-60d
BTC/USDT,9229.6177068,9229.6177068,0.07863,2025-07-22 00:00:00+00:00,2025-07-31 00:00:00+00:00,117380.36,117840.29,0.001,0.001,12960,0.0019124567783614,17.66889619,triple:lost_consensus,1173.81,-0.99,1173.81,-0.99,114723.16,120247.8,False,triple:tr_strict,1.0,False,1753142400000,1753920000000,0.0,3,BtcTripleRegimeStrategy,TR_STRICT,BTC/USDT,20260602_215123__BtcTripleRegimeStrategy__TR_STRICT__BTC_USDT,BTC,2025,7,Tuesday,Thursday,9,True,8-30d
BTC/USDT,9244.3582224,9244.3582224,0.07619,2025-10-08 00:00:00+00:00,2025-10-11 00:00:00+00:00,121332.96,112774.49,0.001,0.001,4320,-0.0723941265127188,-669.90647592,triple:lost_consensus,1213.33,-0.99,1213.33,-0.99,102000.0,124197.25,False,triple:tr_strict,1.0,False,1759881600000,1760140800000,0.0,5,BtcTripleRegimeStrategy,TR_STRICT,BTC/USDT,20260602_215123__BtcTripleRegimeStrategy__TR_STRICT__BTC_USDT,BTC,2025,10,Wednesday,Saturday,3,False,0-7d
BTC/USDT,8152.746015,8152.746015,0.27795,2021-01-02 00:00:00+00:00,2021-01-12 00:00:00+00:00,29331.7,35410.37,0.001,0.001,14400,0.2048268600175724,1671.57126814,ai_shield_v2:bearish,293.32,-0.99,293.32,-0.99,28130.0,41950.0,False,ai_shield_v2:sigmoid,1.0,False,1609545600000,1610409600000,0.0,1,BtcAiShieldV2Strategy,sigmoid,BTC/USDT,20260602_221154__BtcAiShieldV2Strategy__sigmoid__BTC_USDT,BTC,2021,1,Saturday,Tuesday,10,True,8-30d
BTC/USDT,9542.614779,9542.614779,0.28026,2021-01-13 00:00:00+00:00,2021-01-22 00:00:00+00:00,34049.15,30851.99,0.001,0.001,12960,-0.0957087721037139,-914.2252551,ai_shield_v2:bearish,340.5,-0.99,340.5,-0.99,28850.0,40100.0,False,ai_shield_v2:sigmoid,1.0,False,1610496000000,1611273600000,0.0,4,BtcAiShieldV2Strategy,sigmoid,BTC/USDT,20260602_221154__BtcAiShieldV2Strategy__sigmoid__BTC_USDT,BTC,2021,1,Wednesday,Friday,9,False,8-30d
BTC/USDT,8816.102,8816.102,0.26756,2021-01-23 00:00:00+00:00,2021-01-29 00:00:00+00:00,32950.0,33368.18,0.001,0.001,8640,0.0106679911894778,94.14414856,ai_shield_v2:bearish,329.51,-0.99,329.51,-0.99,29241.72,38531.9,False,ai_shield_v2:sigmoid,1.0,False,1611360000000,1611878400000,0.0,4,BtcAiShieldV2Strategy,sigmoid,BTC/USDT,20260602_221154__BtcAiShieldV2Strategy__sigmoid__BTC_USDT,BTC,2021,1,Saturday,Friday,6,True,0-7d
BTC/USDT,8909.3792867,8909.3792867,0.26003,2021-01-31 00:00:00+00:00,2021-02-09 00:00:00+00:00,34262.89,46374.86,0.001,0.001,12960,0.350796822365905,3128.50732497,ai_shield_v2:bearish,342.63,-0.99,342.63,-0.99,32171.67,48142.19,False,ai_shield_v2:sigmoid,1.0,False,1612051200000,1612828800000,0.0,1,BtcAiShieldV2Strategy,sigmoid,BTC/USDT,20260602_221154__BtcAiShieldV2Strategy__sigmoid__BTC_USDT,BTC,2021,1,Sunday,Tuesday,9,True,8-30d
BTC/USDT,11504.7942408,11504.7942408,0.25676,2021-02-11 00:00:00+00:00,2021-02-24 00:00:00+00:00,44807.58,48891.0,0.001,0.001,18720,0.0889522639767377,1024.4008718,ai_shield_v2:bearish,448.08,-0.99,448.08,-0.99,43994.02,58352.8,False,ai_shield_v2:sigmoid,1.0,False,1613001600000,1614124800000,0.0,2,BtcAiShieldV2Strategy,sigmoid,BTC/USDT,20260602_221154__BtcAiShieldV2Strategy__sigmoid__BTC_USDT,BTC,2021,2,Thursday,Wednesday,13,True,8-30d
BTC/USDT,12382.2921046,12382.2921046,0.24926,2021-02-25 00:00:00+00:00,2021-04-19 00:00:00+00:00,49676.21,56150.01,0.001,0.001,76320,0.1280615443050294,1587.2811444,ai_shield_v2:bearish,496.77,-0.99,496.77,-0.99,43000.0,64854.0,False,ai_shield_v2:sigmoid,1.0,False,1614211200000,1618790400000,0.0,0,BtcAiShieldV2Strategy,sigmoid,BTC/USDT,20260602_221154__BtcAiShieldV2Strategy__sigmoid__BTC_USDT,BTC,2021,2,Thursday,Monday,53,True,31-60d
BTC/USDT,12990.8022238,12990.8022238,0.32462,2021-07-30 00:00:00+00:00,2021-09-08 00:00:00+00:00,40018.49,46868.57,0.001,0.001,57600,0.1688328695932276,2195.46769218,ai_shield_v2:bearish,400.19,-0.99,400.19,-0.99,37332.7,52920.0,False,ai_shield_v2:sigmoid,1.0,False,1627603200000,1631059200000,0.0,2,BtcAiShieldV2Strategy,sigmoid,BTC/USDT,20260602_221154__BtcAiShieldV2Strategy__sigmoid__BTC_USDT,BTC,2021,7,Friday,Wednesday,40,True,31-60d
BTC/USDT,7100.86820217,16996.8989937,0.14277,2021-09-09 00:00:00+00:00,2021-12-05 00:00:00+00:00,49736.42,49152.46,0.001,0.001,125280,0.1774680076381938,3019.4222062400004,ai_shield_v2:bearish,460.49,-0.99,497.37,-0.99,39600.0,69000.0,False,ai_shield_v2:sigmoid,1.0,False,1631145600000,1638662400000,0.0,6,BtcAiShieldV2Strategy,sigmoid,BTC/USDT,20260602_221154__BtcAiShieldV2Strategy__sigmoid__BTC_USDT,BTC,2021,9,Thursday,Sunday,87,True,61-120d
BTC/USDT,3580.1352448,3580.1352448,0.17152,2023-01-16 00:00:00+00:00,2023-03-14 00:00:00+00:00,20872.99,24112.27,0.001,0.001,82080,0.1528819606743298,547.8854338,ai_shield_v2:bearish,208.73,-0.99,208.73,-0.99,19549.09,26386.87,False,ai_shield_v2:sigmoid,1.0,False,1673827200000,1678752000000,0.0,1,BtcAiShieldV2Strategy,sigmoid,BTC/USDT,20260602_221201__BtcAiShieldV2Strategy__sigmoid__BTC_USDT,BTC,2023,1,Monday,Tuesday,57,True,31-60d
BTC/USDT,4792.8643758,4792.8643758,0.19599,2023-03-16 00:00:00+00:00,2023-08-09 00:00:00+00:00,24454.64,29770.41,0.001,0.001,210240,0.2149404722860555,1031.21071307,ai_shield_v2:bearish,242.86,-0.99,244.55,-0.99,24123.0,31804.2,False,ai_shield_v2:sigmoid,1.0,False,1678924800000,1691539200000,0.0,2,BtcAiShieldV2Strategy,sigmoid,BTC/USDT,20260602_221201__BtcAiShieldV2Strategy__sigmoid__BTC_USDT,BTC,2023,3,Thursday,Wednesday,146,True,120d+
BTC/USDT,6410.746072,6410.746072,0.22952,2023-10-07 00:00:00+00:00,2023-10-17 00:00:00+00:00,27931.1,28500.77,0.001,0.001,14400,0.0183567924144001,117.7984156,ai_shield_v2:bearish,279.32,-0.99,279.32,-0.99,26538.66,30000.0,False,ai_shield_v2:sigmoid,1.0,False,1696636800000,1697500800000,0.0,1,BtcAiShieldV2Strategy,sigmoid,BTC/USDT,20260602_221201__BtcAiShieldV2Strategy__sigmoid__BTC_USDT,BTC,2023,10,Saturday,Tuesday,10,True,8-30d
BTC/USDT,6571.9392,6571.9392,0.23206,2023-10-19 00:00:00+00:00,2023-10-24 00:00:00+00:00,28320.0,33069.99,0.001,0.001,7200,0.1653925174400957,1088.03651832,ai_shield_v2:bearish,283.21,-0.99,283.21,-0.99,28100.66,35280.0,False,ai_shield_v2:sigmoid,1.0,False,1697673600000,1698105600000,0.0,1,BtcAiShieldV2Strategy,sigmoid,BTC/USDT,20260602_221201__BtcAiShieldV2Strategy__sigmoid__BTC_USDT,BTC,2023,10,Thursday,Tuesday,5,True,0-7d
BTC/USDT,7235.3790817,7235.3790817,0.21329,2023-10-25 00:00:00+00:00,2023-11-10 00:00:00+00:00,33922.73,36701.1,0.001,0.001,23040,0.0797412569352292,577.5351806,ai_shield_v2:bearish,339.23,-0.99,339.23,-0.99,33390.95,37972.24,False,ai_shield_v2:sigmoid,1.0,False,1698192000000,1699574400000,0.0,4,BtcAiShieldV2Strategy,sigmoid,BTC/USDT,20260602_221201__BtcAiShieldV2Strategy__sigmoid__BTC_USDT,BTC,2023,10,Wednesday,Friday,16,True,8-30d
BTC/USDT,7713.977084,7713.977084,0.2068,2023-11-11 00:00:00+00:00,2024-01-01 00:00:00+00:00,37301.63,42283.58,0.001,0.001,73440,0.13129365453112,1013.80903857,force_exit,373.02,-0.99,373.02,-0.99,34800.0,44700.0,False,ai_shield_v2:sigmoid,1.0,False,1699660800000,1704067200000,0.0,0,BtcAiShieldV2Strategy,sigmoid,BTC/USDT,20260602_221201__BtcAiShieldV2Strategy__sigmoid__BTC_USDT,BTC,2023,11,Saturday,Monday,51,True,31-60d
BTC/USDT,6104.730219,6104.730219,0.13818,2024-01-02 00:00:00+00:00,2024-02-29 00:00:00+00:00,44179.55,62432.11,0.001,0.001,83520,0.4103215292928933,2507.40714162,ai_shield_v2:bearish,441.8,-0.99,441.8,-0.99,38555.0,64000.0,False,ai_shield_v2:sigmoid,1.0,False,1704153600000,1709164800000,0.0,3,BtcAiShieldV2Strategy,sigmoid,BTC/USDT,20260602_221205__BtcAiShieldV2Strategy__sigmoid__BTC_USDT,BTC,2024,1,Tuesday,Thursday,58,True,31-60d
BTC/USDT,8741.3749359,8741.3749359,0.14253,2024-03-01 00:00:00+00:00,2024-06-25 00:00:00+00:00,61330.07,60293.3,0.001,0.001,167040,-0.0188689909956439,-165.10586588,ai_shield_v2:bearish,611.31,-0.99,613.31,-0.99,56552.82,73777.0,False,ai_shield_v2:sigmoid,1.0,False,1709251200000,1719273600000,0.0,1,BtcAiShieldV2Strategy,sigmoid,BTC/USDT,20260602_221205__BtcAiShieldV2Strategy__sigmoid__BTC_USDT,BTC,2024,3,Friday,Tuesday,116,False,61-120d
BTC/USDT,8728.21524,8728.21524,0.12853,2024-07-27 00:00:00+00:00,2024-08-06 00:00:00+00:00,67908.0,54018.82,0.001,0.001,14400,-0.2061187151772097,-1800.84755957,ai_shield_v2:bearish,679.09,-0.99,679.09,-0.99,49000.0,70079.99,False,ai_shield_v2:sigmoid,1.0,False,1722038400000,1722902400000,0.0,1,BtcAiShieldV2Strategy,sigmoid,BTC/USDT,20260602_221205__BtcAiShieldV2Strategy__sigmoid__BTC_USDT,BTC,2024,7,Saturday,Tuesday,10,False,8-30d
BTC/USDT,7454.6006836,7454.6006836,0.12236,2024-08-11 00:00:00+00:00,2024-08-30 00:00:00+00:00,60923.51,59359.0,0.001,0.001,27360,-0.0276265993303735,-206.15121152,ai_shield_v2:bearish,609.24,-0.99,609.24,-0.99,56078.54,65000.0,False,ai_shield_v2:sigmoid,1.0,False,1723334400000,1724976000000,0.0,4,BtcAiShieldV2Strategy,sigmoid,BTC/USDT,20260602_221205__BtcAiShieldV2Strategy__sigmoid__BTC_USDT,BTC,2024,8,Sunday,Friday,19,False,8-30d
BTC/USDT,8242.07684,8242.07684,0.12478,2024-09-29 00:00:00+00:00,2024-11-07 00:00:00+00:00,66052.87,75571.99,0.001,0.001,56160,0.1418277443871437,1170.12412245,ai_shield_v2:bearish,658.59,-0.99,660.53,-0.99,58946.0,76849.99,False,ai_shield_v2:sigmoid,1.0,False,1727568000000,1730937600000,0.0,3,BtcAiShieldV2Strategy,sigmoid,BTC/USDT,20260602_221205__BtcAiShieldV2Strategy__sigmoid__BTC_USDT,BTC,2024,9,Sunday,Thursday,39,True,31-60d
BTC/USDT,9289.5572094,9289.5572094,0.12246,2024-11-08 00:00:00+00:00,2024-12-06 00:00:00+00:00,75857.89,96945.63,0.001,0.001,40320,0.2754366412980365,2561.24312134,ai_shield_v2:bearish,758.58,-0.99,758.58,-0.99,75555.0,104088.0,False,ai_shield_v2:sigmoid,1.0,False,1731024000000,1733443200000,0.0,4,BtcAiShieldV2Strategy,sigmoid,BTC/USDT,20260602_221205__BtcAiShieldV2Strategy__sigmoid__BTC_USDT,BTC,2024,11,Friday,Friday,28,True,8-30d
BTC/USDT,11456.2328824,11456.2328824,0.11486,2024-12-07 00:00:00+00:00,2025-01-01 00:00:00+00:00,99740.84,93576.0,0.001,0.001,36000,-0.0636830914492414,-730.29789464,force_exit,997.41,-0.99,997.41,-0.99,91530.45,108353.0,False,ai_shield_v2:sigmoid,1.0,False,1733529600000,1735689600000,0.0,2,BtcAiShieldV2Strategy,sigmoid,BTC/USDT,20260602_221205__BtcAiShieldV2Strategy__sigmoid__BTC_USDT,BTC,2024,12,Saturday,Wednesday,25,False,8-30d
BTC/USDT,6799.6360037,8074.6263477,0.07253,2025-04-28 00:00:00+00:00,2025-10-11 00:00:00+00:00,93749.29,112774.49,0.001,0.001,239040,0.2103173468235703,1699.93222403,ai_shield_v2:bearish,937.5,-0.99,937.5,-0.99,92800.01,126199.63,False,ai_shield_v2:sigmoid,1.0,False,1745798400000,1760140800000,0.0,5,BtcAiShieldV2Strategy,sigmoid,BTC/USDT,20260602_221208__BtcAiShieldV2Strategy__sigmoid__BTC_USDT,BTC,2025,4,Monday,Saturday,166,True,120d+
BTC/USDT,4757.7092,5953.775164,0.043,2025-10-12 00:00:00+00:00,2025-11-06 00:00:00+00:00,110644.4,103885.16,0.001,0.001,36000,-0.0525957470095896,-313.45639553,ai_shield_v2:bearish,1106.45,-0.99,1106.45,-0.99,98944.36,116400.0,False,ai_shield_v2:sigmoid,1.0,False,1760227200000,1762387200000,0.0,3,BtcAiShieldV2Strategy,sigmoid,BTC/USDT,20260602_221208__BtcAiShieldV2Strategy__sigmoid__BTC_USDT,BTC,2025,10,Sunday,Thursday,25,False,8-30d
BTC/USDT,8152.746015,8152.746015,0.27795,2021-01-02 00:00:00+00:00,2021-01-12 00:00:00+00:00,29331.7,35410.37,0.001,0.001,14400,0.2048268600175724,1671.57126814,calendar_shield:exit,293.32,-0.99,293.32,-0.99,28130.0,41950.0,False,calendar_shield,1.0,False,1609545600000,1610409600000,0.0,1,BtcCalendarShieldStrategy,default,BTC/USDT,20260602_223835__BtcCalendarShieldStrategy__default__BTC_USDT,BTC,2021,1,Saturday,Tuesday,10,True,8-30d
BTC/USDT,9542.614779,9542.614779,0.28026,2021-01-13 00:00:00+00:00,2021-01-22 00:00:00+00:00,34049.15,30851.99,0.001,0.001,12960,-0.0957087721037139,-914.2252551,calendar_shield:exit,340.5,-0.99,340.5,-0.99,28850.0,40100.0,False,calendar_shield,1.0,False,1610496000000,1611273600000,0.0,4,BtcCalendarShieldStrategy,default,BTC/USDT,20260602_223835__BtcCalendarShieldStrategy__default__BTC_USDT,BTC,2021,1,Wednesday,Friday,9,False,8-30d
BTC/USDT,8816.102,8816.102,0.26756,2021-01-23 00:00:00+00:00,2021-01-29 00:00:00+00:00,32950.0,33368.18,0.001,0.001,8640,0.0106679911894778,94.14414856,calendar_shield:exit,329.51,-0.99,329.51,-0.99,29241.72,38531.9,False,calendar_shield,1.0,False,1611360000000,1611878400000,0.0,4,BtcCalendarShieldStrategy,default,BTC/USDT,20260602_223835__BtcCalendarShieldStrategy__default__BTC_USDT,BTC,2021,1,Saturday,Friday,6,True,0-7d
BTC/USDT,8964.8851685,8964.8851685,0.26165,2021-01-31 00:00:00+00:00,2021-02-09 00:00:00+00:00,34262.89,46374.86,0.001,0.001,12960,0.350796822365346,3147.99808321,calendar_shield:exit,342.63,-0.99,342.63,-0.99,32171.67,48142.19,False,calendar_shield,1.0,False,1612051200000,1612828800000,0.0,1,BtcCalendarShieldStrategy,default,BTC/USDT,20260602_223835__BtcCalendarShieldStrategy__default__BTC_USDT,BTC,2021,1,Sunday,Tuesday,9,True,8-30d
BTC/USDT,11587.6882638,11587.6882638,0.25861,2021-02-11 00:00:00+00:00,2021-02-24 00:00:00+00:00,44807.58,48891.0,0.001,0.001,18720,0.0889522639769959,1031.78185643,calendar_shield:exit,448.08,-0.99,448.08,-0.99,43994.02,58352.8,False,calendar_shield,1.0,False,1613001600000,1614124800000,0.0,2,BtcCalendarShieldStrategy,default,BTC/USDT,20260602_223835__BtcCalendarShieldStrategy__default__BTC_USDT,BTC,2021,2,Thursday,Wednesday,13,True,8-30d
BTC/USDT,12470.2189963,12470.2189963,0.25103,2021-02-25 00:00:00+00:00,2021-04-19 00:00:00+00:00,49676.21,56150.01,0.001,0.001,76320,0.1280615443049829,1598.55245799,calendar_shield:exit,496.77,-0.99,496.77,-0.99,43000.0,64854.0,False,calendar_shield,1.0,False,1614211200000,1618790400000,0.0,0,BtcCalendarShieldStrategy,default,BTC/USDT,20260602_223835__BtcCalendarShieldStrategy__default__BTC_USDT,BTC,2021,2,Thursday,Monday,53,True,31-60d
BTC/USDT,13368.1765845,13368.1765845,0.33405,2021-07-30 00:00:00+00:00,2021-09-08 00:00:00+00:00,40018.49,46868.57,0.001,0.001,57600,0.1688328695936672,2259.24460161,calendar_shield:exit,400.19,-0.99,400.19,-0.99,37332.7,52920.0,False,calendar_shield,1.0,False,1627603200000,1631059200000,0.0,2,BtcCalendarShieldStrategy,default,BTC/USDT,20260602_223835__BtcCalendarShieldStrategy__default__BTC_USDT,BTC,2021,7,Friday,Wednesday,40,True,31-60d
BTC/USDT,7476.51519778,20295.5890684,0.14153,2021-09-09 00:00:00+00:00,2021-12-05 00:00:00+00:00,52826.36,49152.46,0.001,0.001,125280,0.1610025890867404,3270.91002944,calendar_shield:exit,460.49,-0.99,528.27,-0.99,39600.0,69000.0,False,calendar_shield,1.0,False,1631145600000,1638662400000,0.0,6,BtcCalendarShieldStrategy,default,BTC/USDT,20260602_223835__BtcCalendarShieldStrategy__default__BTC_USDT,BTC,2021,9,Thursday,Sunday,87,True,61-120d
BTC/USDT,4354.6682482,4354.6682482,0.20545,2023-01-16 00:00:00+00:00,2023-03-14 00:00:00+00:00,21195.76,24112.27,0.001,0.001,82080,0.1353259894445911,589.88908918,calendar_shield:exit,208.73,-0.99,211.96,-0.99,19549.09,26386.87,False,calendar_shield,1.0,False,1673827200000,1678752000000,0.0,1,BtcCalendarShieldStrategy,default,BTC/USDT,20260602_223844__BtcCalendarShieldStrategy__default__BTC_USDT,BTC,2023,1,Monday,Tuesday,57,True,31-60d
BTC/USDT,5575.41455889,6887.0122979,0.21752,2023-03-16 00:00:00+00:00,2023-08-09 00:00:00+00:00,25631.73,29770.41,0.001,0.001,210240,0.1628835545768604,1122.90282454,calendar_shield:exit,242.86,-0.99,256.32,-0.99,24123.0,31804.2,False,calendar_shield,1.0,False,1678924800000,1691539200000,0.0,2,BtcCalendarShieldStrategy,default,BTC/USDT,20260602_223844__BtcCalendarShieldStrategy__default__BTC_USDT,BTC,2023,3,Thursday,Wednesday,146,True,120d+
BTC/USDT,7695.297361,7695.297361,0.27551,2023-10-07 00:00:00+00:00,2023-10-17 00:00:00+00:00,27931.1,28500.77,0.001,0.001,14400,0.0183567924145064,141.4022372,calendar_shield:exit,279.32,-0.99,279.32,-0.99,26538.66,30000.0,False,calendar_shield,1.0,False,1696636800000,1697500800000,0.0,1,BtcCalendarShieldStrategy,default,BTC/USDT,20260602_223844__BtcCalendarShieldStrategy__default__BTC_USDT,BTC,2023,10,Saturday,Tuesday,10,True,8-30d
BTC/USDT,8189.0112,8189.0112,0.28916,2023-10-19 00:00:00+00:00,2023-10-24 00:00:00+00:00,28320.0,33069.99,0.001,0.001,7200,0.1653925174399917,1355.75557889,calendar_shield:exit,283.21,-0.99,283.21,-0.99,28100.66,35280.0,False,calendar_shield,1.0,False,1697673600000,1698105600000,0.0,1,BtcCalendarShieldStrategy,default,BTC/USDT,20260602_223844__BtcCalendarShieldStrategy__default__BTC_USDT,BTC,2023,10,Thursday,Tuesday,5,True,0-7d
BTC/USDT,7442.9861893,8803.2876623,0.21941,2023-10-25 00:00:00+00:00,2023-11-10 00:00:00+00:00,33922.73,36701.1,0.001,0.001,23040,0.0717424521512348,632.20101333,calendar_shield:exit,339.23,-0.99,339.23,-0.99,33390.95,37972.24,False,calendar_shield,1.0,False,1698192000000,1699574400000,0.0,4,BtcCalendarShieldStrategy,default,BTC/USDT,20260602_223844__BtcCalendarShieldStrategy__default__BTC_USDT,BTC,2023,10,Wednesday,Friday,16,True,8-30d
BTC/USDT,9068.9313436,9068.9313436,0.24317,2023-11-11 00:00:00+00:00,2024-01-01 00:00:00+00:00,37294.61,42283.58,0.001,0.001,73440,0.1315064705169792,1193.81577551,force_exit,373.02,-0.99,373.02,-0.99,34800.0,44700.0,False,calendar_shield,1.0,False,1699660800000,1704067200000,0.0,0,BtcCalendarShieldStrategy,default,BTC/USDT,20260602_223844__BtcCalendarShieldStrategy__default__BTC_USDT,BTC,2023,11,Saturday,Monday,51,True,31-60d
BTC/USDT,6948.218271,6948.218271,0.15771,2024-01-02 00:00:00+00:00,2024-02-29 00:00:00+00:00,44056.93,62432.11,0.001,0.001,83520,0.4142467926834611,2881.15541076,calendar_shield:exit,441.8,-0.99,441.8,-0.99,38555.0,64000.0,False,calendar_shield,1.0,False,1704153600000,1709164800000,0.0,3,BtcCalendarShieldStrategy,default,BTC/USDT,20260602_223848__BtcCalendarShieldStrategy__default__BTC_USDT,BTC,2024,1,Tuesday,Thursday,58,True,31-60d
BTC/USDT,9545.6566788,9545.6566788,0.15555,2024-03-01 00:00:00+00:00,2024-06-25 00:00:00+00:00,61367.13,60293.3,0.001,0.001,167040,-0.0194614553162868,-185.95814329,calendar_shield:exit,611.31,-0.99,613.68,-0.99,56552.82,73777.0,False,calendar_shield,1.0,False,1709251200000,1719273600000,0.0,1,BtcCalendarShieldStrategy,default,BTC/USDT,20260602_223848__BtcCalendarShieldStrategy__default__BTC_USDT,BTC,2024,3,Friday,Tuesday,116,False,61-120d
BTC/USDT,9504.40368,9504.40368,0.13996,2024-07-27 00:00:00+00:00,2024-08-06 00:00:00+00:00,67908.0,54018.82,0.001,0.001,14400,-0.2061187151780305,-1960.99451053,calendar_shield:exit,679.09,-0.99,679.09,-0.99,49000.0,70079.99,False,calendar_shield,1.0,False,1722038400000,1722902400000,0.0,1,BtcCalendarShieldStrategy,default,BTC/USDT,20260602_223848__BtcCalendarShieldStrategy__default__BTC_USDT,BTC,2024,7,Saturday,Tuesday,10,False,8-30d
BTC/USDT,7591.069346,7591.069346,0.1246,2024-08-11 00:00:00+00:00,2024-08-30 00:00:00+00:00,60923.51,59359.0,0.001,0.001,27360,-0.0276265993313824,-209.92514675,calendar_shield:exit,609.24,-0.99,609.24,-0.99,56078.54,65000.0,False,calendar_shield,1.0,False,1723334400000,1724976000000,0.0,4,BtcCalendarShieldStrategy,default,BTC/USDT,20260602_223848__BtcCalendarShieldStrategy__default__BTC_USDT,BTC,2024,8,Sunday,Friday,19,False,8-30d
BTC/USDT,8191.4261524,8191.4261524,0.12503,2024-09-29 00:00:00+00:00,2024-11-07 00:00:00+00:00,65515.69,75571.99,0.001,0.001,56160,0.1511899248182819,1239.69956524,calendar_shield:exit,658.59,-0.99,658.59,-0.99,58946.0,76849.99,False,calendar_shield,1.0,False,1727568000000,1730937600000,0.0,3,BtcCalendarShieldStrategy,default,BTC/USDT,20260602_223848__BtcCalendarShieldStrategy__default__BTC_USDT,BTC,2024,9,Sunday,Thursday,39,True,31-60d
BTC/USDT,9498.1664069,9498.1664069,0.12521,2024-11-08 00:00:00+00:00,2024-12-06 00:00:00+00:00,75857.89,96945.63,0.001,0.001,40320,0.2754366412980384,2618.75919666,calendar_shield:exit,758.58,-0.99,758.58,-0.99,75555.0,104088.0,False,calendar_shield,1.0,False,1731024000000,1733443200000,0.0,4,BtcCalendarShieldStrategy,default,BTC/USDT,20260602_223848__BtcCalendarShieldStrategy__default__BTC_USDT,BTC,2024,11,Friday,Friday,28,True,8-30d
BTC/USDT,11713.5642496,11713.5642496,0.11744,2024-12-07 00:00:00+00:00,2025-01-01 00:00:00+00:00,99740.84,93576.0,0.001,0.001,36000,-0.0636830914494848,-746.70193929,force_exit,997.41,-0.99,997.41,-0.99,91530.45,108353.0,False,calendar_shield,1.0,False,1733529600000,1735689600000,0.0,2,BtcCalendarShieldStrategy,default,BTC/USDT,20260602_223848__BtcCalendarShieldStrategy__default__BTC_USDT,BTC,2024,12,Saturday,Wednesday,25,False,8-30d
BTC/USDT,7516.2221444,8733.0879286,0.07927,2025-04-28 00:00:00+00:00,2025-10-11 00:00:00+00:00,94817.99,112774.49,0.001,0.001,239040,0.1952645763053887,1706.96797693,calendar_shield:exit,937.5,-0.99,948.18,-0.99,92800.01,126199.63,False,calendar_shield,1.0,False,1745798400000,1760140800000,0.0,5,BtcCalendarShieldStrategy,default,BTC/USDT,20260602_223852__BtcCalendarShieldStrategy__default__BTC_USDT,BTC,2025,4,Monday,Saturday,166,True,120d+
BTC/USDT,4686.896784,7273.762856,0.04236,2025-10-12 00:00:00+00:00,2025-11-06 00:00:00+00:00,110644.4,103885.16,0.001,0.001,36000,-0.0430354012227495,-313.34233221,calendar_shield:exit,1106.45,-0.99,1106.45,-0.99,98944.36,116400.0,False,calendar_shield,1.0,False,1760227200000,1762387200000,0.0,3,BtcCalendarShieldStrategy,default,BTC/USDT,20260602_223852__BtcCalendarShieldStrategy__default__BTC_USDT,BTC,2025,10,Sunday,Thursday,25,False,8-30d
